,pair_ID,a,b,ambiguous,template
222,222,She has taken home the dog her daughter was caring for in the shelter.,Has she taken home the dog her daughter was caring for in the shelter?,True,1_RC_ambig_2
223,223,She has adopted the cat she was looking at in the animal rescue.,Has she adopted the cat she was looking at in the animal rescue?,True,1_RC_ambig_2
224,224,She has adopted the bird she was looking at in the animal rescue.,Has she adopted the bird she was looking at in the animal rescue?,True,1_RC_ambig_2
225,225,She has taken home the bird she was visiting in the animal rescue.,Has she taken home the bird she was visiting in the animal rescue?,True,1_RC_ambig_2
226,226,She has taken home the dog she was looking at in the shelter.,Has she taken home the dog she was looking at in the shelter?,True,1_RC_ambig_2
227,227,She has taken home the cat her daughter was visiting in the pound.,Has she taken home the cat her daughter was visiting in the pound?,True,1_RC_ambig_2
228,228,She has taken home the bird her daughter was looking at in the animal rescue.,Has she taken home the bird her daughter was looking at in the animal rescue?,True,1_RC_ambig_2
229,229,She has taken home the cat her daughter was caring for in the animal rescue.,Has she taken home the cat her daughter was caring for in the animal rescue?,True,1_RC_ambig_2
230,230,She has adopted the dog she was looking at in the pound.,Has she adopted the dog she was looking at in the pound?,True,1_RC_ambig_2
231,231,She has adopted the bird her daughter was caring for in the pound.,Has she adopted the bird her daughter was caring for in the pound?,True,1_RC_ambig_2
232,232,She has taken home the cat she was visiting in the shelter.,Has she taken home the cat she was visiting in the shelter?,True,1_RC_ambig_2
233,233,She has adopted the dog her daughter was visiting in the shelter.,Has she adopted the dog her daughter was visiting in the shelter?,True,1_RC_ambig_2
234,234,She has taken home the cat she was looking at in the animal rescue.,Has she taken home the cat she was looking at in the animal rescue?,True,1_RC_ambig_2
235,235,She has taken home the bird her daughter was caring for in the pound.,Has she taken home the bird her daughter was caring for in the pound?,True,1_RC_ambig_2
236,236,She has taken home the bird her daughter was caring for in the shelter.,Has she taken home the bird her daughter was caring for in the shelter?,True,1_RC_ambig_2
237,237,She has taken home the bird she was visiting in the shelter.,Has she taken home the bird she was visiting in the shelter?,True,1_RC_ambig_2
238,238,She has taken home the bird she was caring for in the shelter.,Has she taken home the bird she was caring for in the shelter?,True,1_RC_ambig_2
239,239,She has taken home the cat her daughter was visiting in the animal rescue.,Has she taken home the cat her daughter was visiting in the animal rescue?,True,1_RC_ambig_2
240,240,She has taken home the cat her daughter was looking at in the pound.,Has she taken home the cat her daughter was looking at in the pound?,True,1_RC_ambig_2
241,241,She has taken home the bird her daughter was looking at in the pound.,Has she taken home the bird her daughter was looking at in the pound?,True,1_RC_ambig_2
242,242,She has adopted the bird she was caring for in the pound.,Has she adopted the bird she was caring for in the pound?,True,1_RC_ambig_2
243,243,She has taken home the bird she was caring for in the pound.,Has she taken home the bird she was caring for in the pound?,True,1_RC_ambig_2
244,244,She has adopted the cat she was looking at in the pound.,Has she adopted the cat she was looking at in the pound?,True,1_RC_ambig_2
245,245,She has adopted the bird her daughter was caring for in the shelter.,Has she adopted the bird her daughter was caring for in the shelter?,True,1_RC_ambig_2
246,246,She has taken home the bird she was looking at in the pound.,Has she taken home the bird she was looking at in the pound?,True,1_RC_ambig_2
247,247,She has taken home the cat she was looking at in the pound.,Has she taken home the cat she was looking at in the pound?,True,1_RC_ambig_2
248,248,She has taken home the dog she was caring for in the pound.,Has she taken home the dog she was caring for in the pound?,True,1_RC_ambig_2
249,249,She has adopted the cat she was looking at in the shelter.,Has she adopted the cat she was looking at in the shelter?,True,1_RC_ambig_2
250,250,He has practiced the positions he was learning on YouTube.,Has he practiced the positions he was learning on YouTube?,True,1_RC_ambig_2
251,251,He has mastered the moves he was learning from Sensei John.,Has he mastered the moves he was learning from Sensei John?,True,1_RC_ambig_2
252,252,He has practiced the moves he was learning on YouTube.,Has he practiced the moves he was learning on YouTube?,True,1_RC_ambig_2
253,253,He has practiced the moves he was studying from Sensei John.,Has he practiced the moves he was studying from Sensei John?,True,1_RC_ambig_2
254,254,He has honed the techniques he was learning from his master of martial arts.,Has he honed the techniques he was learning from his master of martial arts?,True,1_RC_ambig_2
255,255,He has practiced the techniques he was studying on YouTube.,Has he practiced the techniques he was studying on YouTube?,True,1_RC_ambig_2
256,256,He has practiced the techniques he was learning from his master of martial arts.,Has he practiced the techniques he was learning from his master of martial arts?,True,1_RC_ambig_2
257,257,He has mastered the techniques he was learning from Sensei John.,Has he mastered the techniques he was learning from Sensei John?,True,1_RC_ambig_2
258,258,He has honed the moves he was studying from Sensei John.,Has he honed the moves he was studying from Sensei John?,True,1_RC_ambig_2
259,259,He has practiced the moves he was learning from his master of martial arts.,Has he practiced the moves he was learning from his master of martial arts?,True,1_RC_ambig_2
260,260,He has honed the positions he was studying from his master of martial arts.,Has he honed the positions he was studying from his master of martial arts?,True,1_RC_ambig_2
261,261,He has practiced the positions he was studying from Sensei John.,Has he practiced the positions he was studying from Sensei John?,True,1_RC_ambig_2
262,262,He has honed the moves he was studying on YouTube.,Has he honed the moves he was studying on YouTube?,True,1_RC_ambig_2
263,263,He has honed the techniques he was studying from his master of martial arts.,Has he honed the techniques he was studying from his master of martial arts?,True,1_RC_ambig_2
264,264,He has practiced the positions he was studying from his master of martial arts.,Has he practiced the positions he was studying from his master of martial arts?,True,1_RC_ambig_2
265,265,He has mastered the techniques he was studying on YouTube.,Has he mastered the techniques he was studying on YouTube?,True,1_RC_ambig_2
266,266,He has mastered the techniques he was learning on YouTube.,Has he mastered the techniques he was learning on YouTube?,True,1_RC_ambig_2
267,267,He has mastered the moves he was learning from his master of martial arts.,Has he mastered the moves he was learning from his master of martial arts?,True,1_RC_ambig_2
268,268,He has honed the techniques he was studying from Sensei John.,Has he honed the techniques he was studying from Sensei John?,True,1_RC_ambig_2
269,269,He has practiced the moves he was studying on YouTube.,Has he practiced the moves he was studying on YouTube?,True,1_RC_ambig_2
270,270,He has mastered the positions he was studying on YouTube.,Has he mastered the positions he was studying on YouTube?,True,1_RC_ambig_2
271,271,He has honed the techniques he was learning on YouTube.,Has he honed the techniques he was learning on YouTube?,True,1_RC_ambig_2
272,272,He has mastered the techniques he was learning from his master of martial arts.,Has he mastered the techniques he was learning from his master of martial arts?,True,1_RC_ambig_2
273,273,He has mastered the positions he was learning from his master of martial arts.,Has he mastered the positions he was learning from his master of martial arts?,True,1_RC_ambig_2
274,274,He has practiced the techniques he was studying from his master of martial arts.,Has he practiced the techniques he was studying from his master of martial arts?,True,1_RC_ambig_2
275,275,He has mastered the positions he was studying from Sensei John.,Has he mastered the positions he was studying from Sensei John?,True,1_RC_ambig_2
276,276,He has practiced the techniques he was studying from Sensei John.,Has he practiced the techniques he was studying from Sensei John?,True,1_RC_ambig_2
277,277,He has practiced the moves he was learning from Sensei John.,Has he practiced the moves he was learning from Sensei John?,True,1_RC_ambig_2
278,278,He has practiced the positions he was studying on YouTube.,Has he practiced the positions he was studying on YouTube?,True,1_RC_ambig_2
279,279,He has honed the positions he was studying on YouTube.,Has he honed the positions he was studying on YouTube?,True,1_RC_ambig_2
280,280,He has mastered the positions he was studying from his master of martial arts.,Has he mastered the positions he was studying from his master of martial arts?,True,1_RC_ambig_2
